964,International Conference on Computer Vision Systems,ICVS,CORE2023,C,No,4603,,
2260,International Conference on Computer-Human Interaction Research and Applications,CHIRA,CORE2023,C,Yes,4608,,
965,International Conference on Computers and their Applications,CATA,CORE2023,National: USA,No,4601,,
966,International Conference on Computers Helping People with Special Needs,ICCHP,CORE2023,C,No,4601,,
967,International Conference on Computers in Education,ICCE,CORE2023,C,Yes,4601,,
968,International Conference on Computers in Urban Planning and Urban Management,CUPUM,ERA2010,A,No,1205,,
969,International Conference on Computing and Combinatorics,COCOON,CORE2023,National:China,No,4613,,
970,International Conference on Computing and Informatics,ICOCI,CORE2023,C,No,46,,
2044,International Conference on Computing and Information,ICCI,CORE2018,B,No,,,
282,International Conference on Computing Education Research (Baltic Sea Conference on Computing Education Research prior to 2008),Koli Calling,ERA2010,B,Yes,0899,,
971,International Conference on Conceptual Modelling,ER,CORE2023,A,Yes,4605,,
972,International Conference on Conceptual Structures,ICCS,CORE2021,B,No,4613,,
973,International Conference on Concurrency Theory,CONCUR,CORE2023,A,Yes,4613,4606,
974,International Conference on Construction and Real Estate Management,ICCREM,ERA2010,B,No,1202,,
975,International Conference on Construction Engineering and Management,ICCEM,ERA2010,C,No,0905,,
976,International Conference on Construction in Developing Countries,ICCIDC,ERA2010,C,No,1202,,
977,"International Conference on Control, Automation, Robotics and Vision",ICARCV,CORE2023,C,Yes,4602,4603,
2286,"International Conference on Control, Decision and Information Technologies",CoDIT,CORE2023,C,Yes,4612,4601,
978,International Conference on Convergence and Hybrid Information Technology,ICHIT,CORE2018,C,No,0899,,
979,International Conference on Cooperative Information Systems,CoopIS,CORE2023,B,Yes,4608,,
980,International Conference on Coordination Models and Languages,Coordination,CORE2023,C,Yes,4606,,
981,International Conference on Creating Connecting and Collaborating through Computing,C5,CORE2018,C,No,0806,,
982,International Conference on Cryptology and Network Security,CANS,CORE2023,B,No,4604,,
983,International Conference on Cryptology in India,INDOCRYPT,CORE2023,National: India,No,4604,,
984,International Conference on Cybercrime Forensics Education and Training,CFET,CORE2018,C,No,0801,0803,
985,International Conference on Cyberworlds (was International Symposium on Cyberworlds),CW,CORE2023,C,Yes,4607,,
986,International Conference on Data Engineering,ICDE,CORE2023,A*,Yes,4605,,
2302,"International Conference on Data Science, Technology and Applications",DATA,CORE2023,C,Yes,4605,4611,
987,International Conference on Database and Expert Systems Applications,DEXA,CORE2023,C,Yes,4605,4602,
988,International Conference on Database Systems for Advanced Applications,DASFAA,CORE2023,B,Yes,4605,,
989,International Conference on Database Theory,ICDT,CORE2023,A,Yes,4605,,
2007,International Conference on Decision Support Through Knowledge Management ,DSTKM,CORE2018,C,No,,,
990,International Conference on Declarative Programming and Knowledge Management (no information after 2013),INAP,CORE2014,C,No,0802,,
991,International Conference on Dependability of Computer Systems,DEPCoS,CORE2023,National: Poland,No,4606,,
992,"International Conference on Dependable, Autonomic and Secure Computing",DASC,CORE2023,C,No,4604,,
993,International Conference on Design Science Research in Information Systems and Technology,DESRIST,CORE2018,A,No,0806,,
994,International Conference on Design Theory and Methodology (ASME),DTM,ERA2010,A,No,1203,,
995,"International Conference on Digital Content, Multimedia Technology and its Applications",IDC,CORE2018,C,No,0806,,
2200,International Conference on Digital Economy,ICDEc,CORE2018,Unranked,Yes,0806,1503,
996,International Conference on Digital Government Research,DGO,CORE2018,B,No,0806,,
997,International Conference on Digital Society,ICDS,CORE2023,C,No,4601,,
998,International Conference on Discrete Geometry for Computer Imagery,DGCI,CORE2023,C,No,4607,4603,
999,International Conference on Discrete Mathematics and Theoretical Computer Science,DMTCS,CORE2018,B,No,0802,,
2225,International Conference on Distributed Computing and Artificial Intelligence,DCAI,CORE2023,National(Spain),Yes,4602,4606,
1000,International Conference on Distributed Computing and Internet Technologies,ICDCIT,CORE2023,National: India,No,4606,,
1001,International Conference on Distributed Computing and Networking,ICDCN,CORE2023,National: India,No,4606,,
1002,International Conference on Distributed Computing Systems,ICDCS,CORE2023,A,Yes,4606,,
1003,International Conference on Distributed Frameworks for Multimedia Applications,DFMA,CORE2018,C,No,0805,,
1004,International Conference on Dublin Core and Metadata Applications,DC,CORE2023,C,No,4605,,
1005,International Conference on e-Business,ICEB,CORE2018,B,No,0806,,
1006,International Conference on Electronic Commerce,ICEC,CORE2023,C,No,4601,,
1007,International Conference on Electronic Commerce and Web Technology,ECWeb,CORE2018,B,No,0806,,
1008,International Conference on Electronic Voting,EVOTE,CORE2018,C,No,0804,,
1009,International Conference on Email and Anti-Spam,CEAS,CORE2018,B,No,0806,,
1186,International Conference on Embedded and Real Time Computing Systems and Applications,RTCSA,CORE2023,B,Yes,4606,,
1010,International Conference on Embedded Software and Systems,ICESS,ERA2010,C,No,0905,,
497,International Conference on Embedded Wireless Systems and Networks (wasEuropean Conference on Wireless Sensor Networks),EWSN,CORE2023,B,Yes,4606,,
2194,International Conference on Emerging Ubiquitous Systems and Pervasive Networks,EUSPN,CORE2023,Unranked,Yes,4606,,
1011,International Conference on Engineering Applications of Neural Networks,EANN,CORE2023,C,Yes,4611,,
1012,International Conference on Engineering Computational Technology,,ERA2010,B,No,0910,0905,0913
1013,"International Conference on Engineering Design (ICED), The Design Society",ICED,ERA2010,B,No,1203,,
1014,International Conference on Engineering Education,ICEE,CORE2018,C,No,0999,,
1015,International Conference on Enhancement and Promotion of Computational Methods in Engineering and Science,,ERA2010,A,No,0910,0913,0905
1016,International Conference on Enterprise Information Systems,ICEIS,CORE2018,C,No,0806,,
1017,International Conference on Enterprise Information Systems and Web Technologies,EISWT,CORE2018,C,No,0806,,
1018,International Conference on Enterprise Integration and Modelling Technology,ICEIMT,CORE2018,C,No,0806,,
1019,International Conference on Entertainment Computing,ICEC,CORE2023,C,No,4607,,
1020,International Conference on Environmental Systems,ICES,ERA2010,A,No,1202,,
1021,International conference on ER fluids and MR suspensions,,ERA2010,A,No,0913,0915,
1022,International Conference on Evaluation and Assessment in Software Engineering,EASE,CORE2023,A,Yes,4612,,
1023,International Conference on Evaluation of Novel Approaches to Software Engineering,ENASE,CORE2023,B,Yes,4612,,
1025,International Conference on Experimental Implementation of Quantum Computation,QuantCom,CORE2018,C,No,0802,,
1027,International Conference on Fast Sea Transportation,,ERA2010,A,No,0911,0913,
1028,International Conference on Field and Service Robotics,FSR,CORE2018,A,No,0801,0910,
1029,"International Conference on Fluid Control, Measurements, and Visualization",,ERA2010,B,No,0913,0901,0915
1030,International Conference on Fluid Mechanics,,ERA2010,B,No,0913,0901,0915
1031,International Conference on Formal Engineering Methods,ICFEM,CORE2023,C,Yes,4612,,
2279,International Conference on Formal Methods and Models for Co-Design,MEMOCODE,CORE2023,C,Yes,4612,4613,
1032,International Conference on Formal Methods for Open Object-Based Distributed Systems,FMOOD,CORE2018,C,No,0899,,
1033,International Conference on Formal Ontology in Information Systems,FOIS,CORE2023,B,Yes,4602,4613,
2290,International Conference on Formal Structures for Computation and Deduction,FSCD,CORE2023,B,Yes,4613,,
1034,International Conference on Foundation on Data Organization,FODO,CORE2018,A,No,0804,,
1035,International Conference on Frontiers of Handwriting Recognition,ICFHR,CORE2023,B,No,4603,,
1036,International Conference on Frontiers of Information Technology,FIT,CORE2023,National: Pakistan,No,46,,
1037,International Conference on Functional Programming,ICFP,CORE2023,A,Yes,4612,,
1038,International Conference on Fuzzy Systems and Knowledge Discovery,FSKD,CORE2018,C,No,0801,,
1039,International Conference on Generative Programming and Component Engineering,GPCE,CORE2023,B,No,4612,,
1040,International Conference on Genetic Algorithms,ICGA,CORE2018,B,No,0801,,
1041,International Conference on GeoComputation,GeoComp,CORE2018,C,No,0909,,
1042,International Conference on Graph Transformations,ICGT,CORE2023,B,Yes,4613,4605,
1044,"International Conference on Green, Pervasive and Cloud Computing (was Grid and Pervasive Computing)",GPC,CORE2023,C,No,4606,,
1043,International Conference on Grid and Cooperative Computing,GCC,CORE2018,C,No,0805,,
1045,International Conference on Grid Computing and Applications,GCA,CORE2018,C,No,0805,,
1046,"International Conference on Grid computing, high-performance and Distributed Applications",GADA,CORE2018,C,No,0805,,
1422,"International Conference on Hardware/Software Codesign and System Synthesis (previously ISSN, changed in 2003)",CODES+ISSS,CORE2023,C,No,4606,,
1047,International Conference on Health Informatics,Healthinf,CORE2018,C,No,0806,,
1184,"International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness (was International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks)",Qshine,CORE2023,C,Yes,4606,,
1048,International Conference on High Performance Computing,HiPC,CORE2023,National: India,Yes,4606,,
2035,International Conference on High Performance Computing and Networking,HPCN,CORE2018,B,No,,,
1049,"International Conference on High Performance Computing, Networking and Communication Systems",HPCNCS,CORE2018,B,No,0805,1006,
1050,International Conference on High Performance Scientific Computing,HPSC,CORE2023,National: Vietnam,No,4606,,
1051,International Conference on High Performance Yacht Design,,ERA2010,A,No,0911,0913,
1052,International Conference on High-Performance Clustered Computing (International Conference on Linux Clusters),LCI,CORE2018,C,No,0805,,
1053,International Conference on Human Factors in Computing Systems,CHI,CORE2023,A*,Yes,4608,,
1054,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,CORE2023,B,Yes,4608,,
1055,International Conference on Hybrid Artificial Intelligence Systems,HAIS,CORE2023,National: Spain,No,4602,,
1056,International Conference on Hybrid Intelligent Systems,HIS,CORE2023,C,No,4602,,
1057,International Conference on Hydroinformatics,,ERA2010,C,No,0905,0907,
1058,International Conference on Image Analysis and Processing,ICIAP,CORE2023,National: Italy,No,4603,,
2164,International Conference on Image Analysis and Recognition,ICIAR,CORE2023,C,Yes,4603,,
1059,International Conference on Image and Graphics,ICIG,CORE2023,National: China,No,4607,4603,
1060,International Conference on Image and Signal Processing,ICISP,CORE2023,C,Yes,4603,,
1061,International Conference on Immersive Telecommunications,IMMERSCOM,CORE2018,C,No,0801,,
1062,International Conference on Implementation and Application of Automata,CIAA,CORE2023,C,Yes,4613,,
1063,"International Conference on Indoor Air Quality, Ventilation and Energy Conservation in Buildings",IAQVEC,ERA2010,A,No,1202,,
2244,International Conference on Indoor Positioning and Indoor Navigation,IPIN,CORE2023,C,Yes,4606,4601,
1064,International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems,IEA/AIE,CORE2023,C,Yes,4602,4611,4603
2276,International Conference on Informatics & Data-Driven Medicine,IDDM,CORE2023,C,Yes,4611,4602,
1065,International Conference on Informatics Education and Research,AIS SIGED: IAIM,CORE2018,B,Yes,0806,,
2226,"International Conference on Informatics in Control, Automation and Robotics",ICINCO,CORE2023,C,Yes,4602,,
1066,International Conference on Information and Communication Technologies and Development,ICTD,CORE2023,C,No,4601,,
2241,International Conference on Information and Communication Technologies for Ageing Well and e-Health,ICT4AWE,CORE2023,C,Yes,4601,4603,4602
1067,International Conference on Information and Communication Technologies in Tourism,ENTER,CORE2023,C,No,4601,,
1068,International Conference on Information and Communications Security,ICICS,CORE2023,C,Yes,4604,,
1069,International Conference on Information and Communications Technology,ICICT,CORE2018,C,No,08,,
1070,International Conference on Information and Emerging Technologies,ICIET,CORE2018,C,No,08,,
1071,International Conference on Information and Knowledge Engineering,IKE,CORE2023,National: USA,No,4602,,
1072,International Conference on Information Fusion,FUSION,CORE2023,C,No,4605,,
1073,International Conference on Information Processing and Management of Uncertainty,IPMU,CORE2023,C,Yes,4605,4602,
2163,International Conference on Information Quality,ICIQ,CORE2018,Unranked,Yes,0806,,
1074,International Conference on Information Resources Management,Conf-IRM,CORE2018,B,No,0806,,
1075,International Conference on Information Security and Assurance,ISA,CORE2018,C,No,0803,,
1076,International Conference on Information Security and Cryptography,SECRYPT,CORE2023,C,Yes,4604,,
1077,International Conference on Information Security and Cryptology,ICISC,CORE2023,National: Korea,No,4604,,
1078,International Conference on Information Systems,ICIS,CORE2018,A*,Yes,0806,,
1079,International Conference on Information Systems Analysis and Synthesis,ISAS,CORE2018,C,No,0806,,
1080,International Conference on Information Systems Development,ISD,CORE2018,A,No,0806,,
1081,International Conference on Information Systems Security,ICISS,CORE2023,National: India,No,4604,,
2234,International Conference on Information Systems Security and Privacy,ICISSP,CORE2023,C,Yes,4604,,
1082,International Conference on Information Systems Technology and its Application,ISTA,CORE2018,B,No,0806,,
1083,International Conference on Information Technology and Applications,ICITA,CORE2023,Australasian C,No,4601,,
1311,International Conference on Information Technology in Regional Areas,ITiRA,CORE2018,C,No,0899,0806,
1084,International Conference on Information Technology Interfaces,ITI,CORE2018,C,No,08,,
1085,International Conference on Information Technology: Coding and Computing,ITCC,CORE2020,C,No,46,,
1086,International Conference on Information Theoretic Security,ICITS,CORE2018,C,No,0803,,
1087,International Conference on Information Visualisation,IV,CORE2023,C,Yes,4608,4607,
1088,"International Conference on Information, Communications and Signal Processing",ICICS,CORE2018,B,No,0806,,
1089,"International Conference on Innovation in Architecture, Engineering and Construction",AEC,ERA2010,C,No,0905,1201,
837,International Conference on Innovations for Community Services (was Innovative Internet Computer Systems IICS until 2014),I4CS,CORE2023,C,Yes,4601,,
1090,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2023,B,Yes,4602,,
1091,"International Conference on Intelligent Agents, Web Technologies, and Internet Commerce",IAWTIC,CORE2018,B,No,0806,,
1092,International Conference on Intelligent and Advanced Systems,ICIAS,ERA2010,C,No,1005,,
1093,International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2023,C,No,46,,
1094,International Conference on Intelligent Pervasive Computing,IPC,CORE2018,C,No,0805,,
1095,"International Conference on Intelligent Sensors, Sensor Networks and Information Processing",ISSNIP,ERA2010,B,No,0902,,
1216,"International Conference on Intelligent Software Methodologies, Tools, and Techniques (was International Conference on Software Methods and Tools)",SoMeT,CORE2023,C,Yes,4612,,
1096,International Conference on Intelligent Systems,ICIL,CORE2018,C,No,0801,,
1097,International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2023,National: China,No,4602,,
1098,International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2023,C,No,4602,4601,
1099,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2023,C,Yes,4602,,
1100,International Conference on Intelligent Tutoring Systems,ITS,CORE2023,B,Yes,4601,,
1101,International Conference on Intelligent User Interfaces,IUI,CORE2023,A,Yes,4608,,
1102,"International Conference on Interaction Sciences: Information Technology, Culture and Human",ICIS,CORE2018,C,No,0806,,
2161,International Conference on Interactive Digital Storytelling (2008 merger of 'ICVS International Conference on Virtual Storytelling' and 'TIDSE Technology for Interactive Digital Storytelling'),ICIDS,CORE2023,C,No,4607,,
1103,International Conference on International and Communication Technologies,ICICTE,CORE2018,C,No,08,,
1104,International Conference on Internet and Web Applications and Services,ICIW,CORE2023,C,No,4606,4605,
1105,International Conference on Internet Computing,IC,CORE2018,B,No,0806,,
1106,International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2023,C,Yes,4606,,
1107,International Conference on Internet Monitoring and Protection,ICIMP,CORE2023,C,No,4604,,
2301,"International Conference on Internet of Things, Big Data and Security",IoTBDS,CORE2023,C,Yes,4604,,
1108,International Conference on Internet Technologies and Applications,ITA,CORE2023,National: USA,No,46,,
2083,International Conference on IT Based Higher Education and Training,ITHET,CORE2018,C,No,,,
1109,International Conference on Knowledge Discovery and Data Mining,WKDD,CORE2018,C,No,0804,,
1110,International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2023,B,Yes,4605,,
1111,International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2023,C,Yes,4605,,
1112,"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2023,C,Yes,4602,4605,
1113,International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2023,B,No,4602,,
1114,International Conference on Knowledge-based Intelligent Electronic Systems,KIES,CORE2018,C,No,0801,,
1115,International Conference on Language and Automata Theory and Applications,LATA,CORE2023,C,No,4613,,
1116,International Conference on Leading Edge Manufacturing in 21st Century,,ERA2010,A,No,0910,0913,
2268,International Conference on Learning Analytics and Knowledge,LAK,CORE2023,A,Yes,4608,4601,
2273,International Conference on Learning Representations,ICLR,CORE2023,A*,Yes,4611,,
1117,International Conference on Legal Knowledge and Information Systems,JURIX,CORE2023,C,No,4601,,
1118,International Conference on Liquid Atomization and Spray Systems,,ERA2010,A,No,0902,0913,
1119,International Conference on Logic Programming,ICLP,CORE2023,A,Yes,4613,,
1120,International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2023,B,Yes,4602,4613,
1121,International Conference on Machine Learning,ICML,CORE2023,A*,Yes,4611,,
1122,International Conference on Machine Learning and Applications,ICMLA,CORE2023,C,No,4611,,
1123,International Conference on Machine Learning and Cybernetics,ICMLC,CORE2023,National: China,No,4611,,
1124,International Conference on Machine Vision,ICMV,CORE2023,C,Yes,4603,,
1692,International Conference on Managed Programming Languages and Runtimes (was ManLang and previously Principles and Practice of Programming in Java: PPPJ),MPLR,CORE2023,C,Yes,4612,,
1125,International Conference on Management of Data,COMAD,CORE2023,National: India,Yes,4605,,
2205,International Conference on Management of Digital EcoSystems,MEDES,CORE2023,C,Yes,4606,,
1126,International Conference on Management of Technology,IAMOT,ERA2010,C,No,10,,
1127,International Conference on Massively Parallel Computing Systems,MPCS,CORE2018,B,No,0805,,
2293,International Conference on Mathematical Foundations of Programming Semantics,MFPS,CORE2023,B,Yes,4613,,
1128,"International Conference on Mechanics of structures, Materials and System",,ERA2010,B,No,0910,0905,
1129,International Conference on Medical Information  Visualisation,MediVis,CORE2018,C,No,0801,,
1130,International Conference on Metal Forming,,ERA2010,A,No,0910,0913,
2277,International Conference on Methods and Models in Automation and Robotics,MMAR,CORE2023,National:Poland,Yes,4611,4602,
1131,International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2023,C,Yes,4606,,
1132,International Conference on Mobile Business,ICMB,CORE2018,C,No,0805,,
1133,International Conference on Mobile Data Management,MDM,CORE2023,B,Yes,4605,4606,
2206,International Conference on Mobile Systems and Pervasive Computing,MobiSPC,CORE2023,Unranked,Yes,4606,,
1134,"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2023,C,Yes,4606,,
1135,International Conference on Modal Analysis,,ERA2010,A,No,0905,0913,
2239,International Conference on Model and Data Engineering,MEDI,CORE2023,C,Yes,4605,4601,
1244,"International Conference on Model Driven Engineering Languages and Systems (Previously UML, changed in 2005)",MODELS,CORE2023,A,Yes,4612,,
1136,International Conference on Model Transformation,ICMT,CORE2023,B,Yes,4612,,
2297,International Conference on Model-Driven Engineering and Software Development,MODELSWARD,CORE2023,C,Yes,4606,4612,
1137,"International Conference on Modeling, Simulation and Visualization Methods",MSV,ERA2010,C,No,10,,
1138,International Conference on Modelling and Diagnostics For Advanced Engine Systems,,ERA2010,A,No,0902,0913,
507,International Conference on Modelling and Simulation,ECMS,CORE2023,C,Yes,4602,,
1139,International Conference on Modelling and Simulation,,ERA2010,A,No,0905,0907,
1140,International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2023,B,No,4602,,
2050,International Conference on Multi Agent Systems,ICMAS,CORE2008,A,No,,,
2166,International Conference on Multimedia,ICMR,CORE2014,B,Yes,0803,,
1143,International Conference on Multimedia Modelling,MMM,CORE2023,B,Yes,4603,,
44,International Conference on Multimedia Retrieval (previously MIR),ICMR,CORE2023,B,Yes,4603,4605,
1144,International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2023,B,Yes,4608,,
1145,International Conference on Natural Computation,ICNC,CORE2023,National: China,No,4602,,
813,International Conference on Network and Service Management (amalgamation of DSOM and related workshops from 2010),CNSM,CORE2023,B,Yes,4606,,
1146,International Conference on network and System Security,NSS,CORE2023,B,Yes,4604,,
1147,International Conference on Network Protocols,ICNP,CORE2023,B,Yes,4606,,
2245,International Conference on Network Softwarization,NetSoft,CORE2023,B,Yes,4606,4612,
1148,International Conference on Networked Computing,INC,CORE2018,C,No,0805,,
1149,International Conference on Networking and Mobile Computing,ICCNMC,ERA2010,C,No,1005,,
1150,"International Conference on Networking, Sensing and Control",ICNSC,ERA2010,C,No,0902,,
1151,International Conference on Networks and Communications,NetCoM,ERA2010,C,No,1005,,
1152,International Conference on Neural Information Processing,ICONIP,CORE2023,B,Yes,4611,,
1153,"International Conference on Neural, Parallel and Scientific Computations",NPSC,CORE2018,C,No,0801,,
1154,International Conference on New Forming Technology,,ERA2010,A,No,0910,0913,
1155,International Conference on New Trends of Information and Service Science,NISS,CORE2018,C,No,0806,,
1156,International Conference on Next Generation Web Services Practices,NWESP,CORE2018,C,No,0806,,
1157,International Conference on Next Generation Wired/Wireless Advanced Networking,NEW2AN,ERA2010,C,No,1005,,
1158,International Conference on Numerical Methods in Industrial Forming Processes,,ERA2010,A,No,0910,0913,
2109,International Conference on Object Oriented Information Systems,OOIS,CORE2018,C,No,,,
1159,"International Conference on Ocean, Offshore and Arctic Engineering",,ERA2010,A,No,0911,0913,0907
374,International Conference on Operations Research,GOR,CORE2018,C,No,0802,,
2220,International Conference on Operations Research and Enterprise Systems,ICORES,CORE2023,C,Yes,4602,,
1160,International Conference on Optimization: Techniques And Applications,ICOTA,CORE2023,C,No,4602,,
1161,International Conference on Pairing-based Cryptography,Pairing,CORE2023,C,No,4604,,
1162,"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2023,C,Yes,4606,,
1163,International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2023,National: USA,No,4606,,
1164,International Conference on Parallel and Distributed Systems,ICPADS,CORE2023,B,No,4606,,
1165,International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2023,B,Yes,4606,,
1167,International Conference on Parallel Processing,ICPP,CORE2023,B,Yes,4606,,
1168,International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2023,National: Poland,No,4606,,
1169,International Conference on Pattern Recognition,ICPR,CORE2023,B,No,4603,,
2230,International Conference on Pattern Recognition Applications and Methods,ICPRAM,CORE2023,C,Yes,4603,,
1170,International Conference on Persuasive Technology,Persuasive,CORE2018,B,No,0806,,
1171,International Conference on Pervasive Computing (Joined with UbiComp from 2013),PERVASIVE,CORE2014,A*,No,0805,1203,
1172,International Conference on Pervasive Computing and Applications,ICPCA,CORE2018,C,No,0805,,
1173,International Conference on Pervasive Services,ICPS,CORE2018,C,No,0805,,
2224,International Conference on Practical Applications of Computational Biology & Bioinformatics,PACBB,CORE2023,National(Spain),Yes,4602,4611,
1279,International Conference on Practice and Theory in Public Key Cryptography,PKC,CORE2023,B,Yes,4604,,
1174,International Conference on Pressure Surges,,ERA2010,A,No,0905,,
1175,International Conference on Principles and Practice of Constraint Programming,CP,CORE2023,A,Yes,4602,,
1176,International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2023,C,Yes,4613,4612,
1177,International Conference on Principles of Distributed Systems,OPODIS,CORE2023,B,No,4606,,
1663,International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents),PRIMA,CORE2023,B,Yes,4602,,
2207,International Conference on Principles of Security and Trust,POST,CORE2023,Unranked,Yes,4604,,
358,"International Conference on Probabilistic, Combinatorial, and Asymptotic Methods in the Analysis of Algorithms (was Conference on Analysis of Algorithms)",AofA,CORE2023,C,Yes,4613,,
1179,"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2018,C,No,0802,,
2307,International Conference on Process Mining,ICPM,CORE2023,B,Yes,4605,4602,
1180,International Conference on Product Research,,ERA2010,B,No,0910,0913,0915
1182,International Conference on Provable Security,ProvSec,CORE2023,C,Yes,4604,,
1183,International Conference on Qualitative Research in IT & IT in Qualitative Research,QualIT,CORE2018,B,No,0806,,
2312,International Conference on Quality of Multimedia Experience,QoMEX,CORE2023,B,Yes,4608,4603,4607
2249,International Conference on Real-Time and Network Systems,RTNS,CORE2023,National: France,Yes,4606,4612,
1187,International Conference on Recent Advances in Information Technology and Applications,RAITA,CORE2018,C,No,08,,
1188,International Conference on Recent Advances in Natural Language Processing,RANLP,CORE2023,National: bulgaria,No,4602,,
1189,International Conference on Relational and AlgebraicMethods in Computer Science (was International Conference on Relational Methods in Computer Science RelMiCS),RAMiCS,CORE2023,C,No,4613,,
1190,"International Conference on Relations, Orders and Graphs: Interaction with Computer Science",ROGICS,CORE2018,C,No,0802,,
1191,International Conference on Reliable Software Technologies,Ada-Europe,CORE2023,Journal Published,Yes,4612,,
1192,International Conference on Research Challenges in Information Science,RCIS,CORE2023,B,Yes,46,,
2309,International Conference on Reversible Computation,RC,CORE2023,C,Yes,4613,4601,
2123,International Conference on Rewriting Techniques and Applications (now merged with FSCD Formal Structures for Computation and Deduction),RTA,CORE2018,A,No,0802,,
1193,International Conference on Risks and Security of Internet and Systems,CRiSIS,CORE2023,C,No,4604,,
1194,"International Conference on Robotics, Vision, Signal Processing and Power Applications (was ROVPIA)",RoVISP,CORE2023,National: Malaysia,No,4603,,
1932,International Conference on Runtime Verification (was workshop pre 2010),RV,CORE2023,B,Yes,4612,,
1197,International Conference on Scientific and Statistical Data Base Management,SSDBM,CORE2023,B,Yes,4605,,
1198,International Conference on Security and Privacy for Communication Networks,SecureComm,CORE2023,C,Yes,4604,,
1199,International Conference on Security in Pervasive Computing,ICSPC,CORE2018,A,No,0806,,
1200,International Conference on Security of Information and Networks,SIN,CORE2023,C,No,4604,,
1201,International Conference on Semantic and Digital Media Technologies,SAMT,CORE2018,C,No,0806,,
1202,International Conference on Semantics Knowledge and Grid,SKG,CORE2023,National: China,No,4606,,
1203,International Conference on Sequences and their Applications,SETA,CORE2023,C,No,4604,4613,
1204,International Conference on Service Oriented Computing,ICSOC,CORE2023,A,Yes,4606,,
1205,International Conference on Shock and Impact Loads on Structures,,ERA2010,B,No,0905,,
2240,International Conference on Similarity Search and Applications,SISAP,CORE2023,B,Yes,4605,,
2298,"International Conference on Simulation and Modeling Methodologies, Technologies and Applications",SIMULTECH,CORE2021,C,Yes,4606,,
2178,International Conference on Smart homes and health Telematics,ICOST,CORE2023,C,Yes,4601,,
1206,International Conference on Software and Data Technologies,ICSoft,CORE2023,C,Yes,4612,,
1217,International Conference on Software and System Processes (was ICSP prior to 2011),ICSSP,CORE2023,B,Yes,4612,,
791,International Conference on Software Architecture (was previously WICSA),ICSA,CORE2023,A,Yes,4612,,
1207,International Conference on Software Composition,SC,CORE2018,B,No,0803,,
1208,International Conference on Software Development,SWDC,CORE2018,B,No,0803,,
1209,International Conference on Software Engineering,ICSE,CORE2023,A*,Yes,4612,,
1210,International Conference on Software Engineering Advances,ICSEA,CORE2023,C,No,4612,,
1211,International Conference on Software Engineering and Formal Methods,SEFM,CORE2023,B,Yes,4612,,
1212,International Conference on Software Engineering and Knowledge Engineering,SEKE,CORE2023,C,Yes,4612,4602,
1213,International Conference on Software Engineering Theory and Practice,SETP,CORE2018,C,No,0803,,
1214,"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",SNPD,CORE2023,C,No,4612,4602,4606
2130,International Conference on Software Engineering: Education and Practice ,SEEP,CORE2018,B,No,,,
1215,International Conference on Software Language Engineering,SLE,CORE2023,B,Yes,4612,,
1219,International Conference on Software Quality Management,SQM,CORE2023,C,No,4612,,
1220,International Conference on Software Reuse,ICSR,CORE2023,B,Yes,4612,,
1221,"International Conference on Software Testing, Verification and Validation",ICST,CORE2023,A,Yes,4612,,
1222,International Conference on Soil Mechanics and Geotechnical Engineering,ICSMGE,ERA2010,A,No,0905,,
1223,International Conference on Spoken Language Processing,ICSLP,CORE2014,C,No,0801,,
1224,International Conference on Steel Rolling,,ERA2010,A,No,0910,0913,
1225,International Conference on Structural Health Monitoring of Intelligent Infrastructure,,ERA2010,A,No,0905,,
